system,question_idx,question,question_type,prediction,gold_answer,llm_score,exact_match,f1_score,combined_score,retrieved_docs,correct_doc,failure_type,is_error
None_gpt4omini,78,List two types of tournaments featured in the Youzou Elite Basketball League.,list,The Youzou Elite Basketball League features two types of tournaments: the regular season and the playoffs.,Gabon Cup,2,0,0.1111111111111111,0.25555555555555554,N/A,youzou_elite_basketball_summary.txt,No Retrieval,True
None_gpt4omini,79,List three existing partners of the Basketball Africa League mentioned.,list,"Three existing partners of the Basketball Africa League (BAL) include:

1. NBA (National Basketball Association)
2. FIBA (International Basketball Federation)
3. PepsiCo

These partnerships help enhance the league's development and visibility across the continent.",Rwanda Development Board,1,0,0.0606060606060606,0.1303030303030303,N/A,bal_partners_playoffs_finals_summary.txt,No Retrieval,True
None_gpt4omini,80,List two age groups featured in FIBA Africa youth competitions.,list,Two age groups featured in FIBA Africa youth competitions are U16 (Under 16) and U18 (Under 18).,U16,5,0,0.1176470588235294,0.5588235294117647,N/A,fiba_africa_youth_competitions_summary.txt,No Retrieval,True
None_gpt4omini,81,List three countries that confirmed participation in the postponed tournament.,list,"As of October 2023, three countries that confirmed their participation in the postponed tournament are Nigeria, Senegal, and Tunisia.",Uganda,1,0,0.0,0.1,N/A,afro_varsity_3x3_challenge_summary.txt,No Retrieval,True
None_gpt4omini,82,List three African players mentioned who joined US college basketball programs.,list,"Three notable African players who joined US college basketball programs are:

1. **Serge Ibaka** - Originally from the Republic of the Congo, he played college basketball at the University of Nevada, Las Vegas (UNLV).
2. **Joel Embiid** - From Cameroon, he played college basketball for the Kansas Jayhawks.
3. **Pascal Siakam** - Also from Cameroon, he played for New Mexico State University before entering the NBA.",Emmanuel Okorafor,2,0,0.0,0.2,N/A,nba_academy_bal_us_college_summary.txt,No Retrieval,True
None_gpt4omini,83,List four countries included in FIBA Africa Zone 4.,list,"FIBA Africa Zone 4 includes the following countries:

1. Angola
2. Botswana
3. Namibia
4. South Africa",Cameroon,1,0,0.0,0.1,N/A,fiba_africa_sub_zones_summary.txt,No Retrieval,True
None_gpt4omini,84,List three countries that won medals in the women's 3x3 basketball tournament at the 2023 African Games.,list,"At the 2023 African Games, the countries that won medals in the women's 3x3 basketball tournament were:

1. Nigeria - Gold Medal
2. Senegal - Silver Medal
3. Mozambique - Bronze Medal",Mali,2,0,0.074074074074074,0.23703703703703702,N/A,african_games_3x3_basketball_summary.txt,No Retrieval,True
None_gpt4omini,85,List two types of activities offered at Giants of Africa camps.,list,Giants of Africa camps typically offer activities such as basketball skill development sessions and life skills workshops. These activities focus on improving players' technical abilities while also emphasizing personal growth and leadership.,Basketball training,5,0,0.1818181818181818,0.5909090909090909,N/A,giants_of_africa_camps_summary.txt,No Retrieval,True
None_gpt4omini,86,List two major initiatives mentioned in the BAL global investment article.,list,"The two major initiatives mentioned in the Basketball Africa League (BAL) global investment article are:

1. **Youth Development Programs**: Initiatives aimed at identifying and nurturing young basketball talent across Africa to ensure a sustainable pipeline of players for the league and the sport in general.

2. **Infrastructure Development**: Investments in building and upgrading basketball facilities and arenas across the continent to enhance the quality of the game and provide better resources for players and teams.",BAL Advance,3,0,0.037037037037037,0.3185185185185185,N/A,bal_global_investment_summary.txt,No Retrieval,True
None_gpt4omini,87,List two challenges mentioned regarding basketball infrastructure in Africa.,list,"Two challenges regarding basketball infrastructure in Africa are:

1. **Limited Facilities**: Many regions lack adequate basketball courts and training facilities, which hampers the development of the sport at grassroots and professional levels.

2. **Funding and Investment**: There is often insufficient financial support from both public and private sectors to build and maintain basketball infrastructure, which affects the growth and sustainability of the sport.",Scarcity of indoor courts,3,0,0.074074074074074,0.33703703703703697,N/A,basketball_africa_infrastructure_summary.txt,No Retrieval,True
None_gpt4omini,88,List three activities featured at the Giants of Africa 2025 Festival.,list,"The Giants of Africa 2025 Festival typically features the following activities:

1. **Basketball Clinics**: These are skill development sessions led by professional coaches and players aimed at teaching young athletes various basketball techniques and fundamentals.

2. **Cultural Performances**: The festival often includes cultural showcases that celebrate African heritage, including music, dance, and art, highlighting the continent's rich diversity.

3. **Panel Discussions and Workshops**: These sessions involve discussions on topics such as sports management, youth development, and the importance of education in sports, featuring industry experts and former athletes.

Please verify closer to the event for any specific updates or changes to the activities planned.",Basketball Tournament,4,0,0.0224719101123595,0.41123595505617977,N/A,giants_of_africa_2025_kigali_summary.txt,No Retrieval,True
None_gpt4omini,89,List three top African basketball clubs mentioned in the article.,list,"I don't have access to specific articles, but three of the top African basketball clubs known for their performance in various competitions include:

1. **Al Ahly SC (Egypt)**
2. **Zamalek SC (Egypt)**
3. **US Monastir (Tunisia)**

These clubs have been prominent in the African Basketball scene, particularly in the Basketball Africa League (BAL) and other continental tournaments.",Petro de Luanda,5,0,0.0416666666666666,0.5208333333333333,N/A,top_10_african_basketball_clubs_summary.txt,No Retrieval,True
None_gpt4omini,90,List three types of limitations sport faces in addressing SDGs.,list,"Sport faces several limitations in addressing the Sustainable Development Goals (SDGs), including:

1. **Resource Constraints**: Many sports organizations, especially in developing regions, lack the financial and human resources necessary to implement programs that align with the SDGs effectively.

2. **Infrastructure Challenges**: Inadequate sports facilities and infrastructure can hinder the ability to promote physical activity and community engagement, which are essential for achieving several SDGs related to health and well-being.

3. **Cultural and Social Barriers**: Cultural attitudes towards gender, disability, and inclusivity can limit participation in sports, thereby restricting the potential of sports to contribute to social cohesion and equality as outlined in the SDGs.",Resource limitations,4,0,0.0963855421686746,0.4481927710843373,N/A,sports_limitations_addressing_sdgs_summary.txt,No Retrieval,True
None_gpt4omini,91,List three types of accessibility barriers in sports for people with disabilities.,list,"Three types of accessibility barriers in sports for people with disabilities include:

1. **Physical Barriers**: These include inadequate facilities such as inaccessible stadiums, lack of ramps, elevators, or designated seating for individuals with mobility impairments.

2. **Communication Barriers**: This encompasses the lack of accessible information, such as materials not being available in braille, sign language interpretation, or audio descriptions for visually impaired individuals.

3. **Attitudinal Barriers**: These refer to negative perceptions or stereotypes about the abilities of people with disabilities, which can lead to exclusion from participation in sports and recreational activities.",Physical accessibility barriers,4,0,0.054054054054054,0.427027027027027,N/A,disability_barriers_in_sports_summary.txt,No Retrieval,True
None_gpt4omini,92,List two key initiatives of the NBA Africa and Opportunity International partnership.,list,"The partnership between NBA Africa and Opportunity International focuses on empowering communities through economic development and education. Two key initiatives include:

1. **Financial Literacy Programs**: These programs aim to educate young people and entrepreneurs in Africa about financial management, savings, and investment to foster economic empowerment.

2. **Entrepreneurship Support**: The partnership provides resources and support for small businesses and startups, helping to create jobs and stimulate local economies through access to capital and business training.",Court construction,1,0,0.032258064516129,0.11612903225806451,N/A,nba_africa_opportunity_international_summary.txt,No Retrieval,True
